tconst,Title,Season,Episode,imgCount,averageRating,numVotes,startYear,Media,Device
tt15744298,Freelance (2023),-1.0,-1.0,24,5.3,374,2023,Movie,MacBook
tt8002382,The Marsh King's Daughter (2023),-1.0,-1.0,1,7.3,94,2023,Movie,MacBook
tt6048442,Back on the Strip (2023),-1.0,-1.0,2,4.7,163,2023,Movie,MacBook
tt6048442,Back on the Strip (2023),-1.0,-1.0,15,4.7,163,2023,Movie,MacBook
tt1136617,The Killer (2023),-1.0,-1.0,22,7.4,1190,2023,Movie,MacBook
tt1136617,The Killer (2023),-1.0,-1.0,11,7.4,1190,2023,Movie,MacBook
tt6689014,She Came to Me (2023),-1.0,-1.0,16,6.4,595,2023,Movie,MacBook
tt13957560,Dumb Money (2023),-1.0,-1.0,3,7.1,8261,2023,Movie,MacBook
tt13957560,Dumb Money (2023),-1.0,-1.0,27,7.1,8261,2023,Movie,MacBook
tt13957560,Dumb Money (2023),-1.0,-1.0,7,7.1,8261,2023,Movie,MacBook
tt13957560,Dumb Money (2023),-1.0,-1.0,36,7.1,8261,2023,Movie,MacBook
tt13957560,Dumb Money (2023),-1.0,-1.0,3,7.1,8261,2023,Movie,MacBook
tt5302918,Nyad (2023),-1.0,-1.0,24,7.2,288,2023,Movie,MacBook
tt5302918,Nyad (2023),-1.0,-1.0,17,7.2,288,2023,Movie,MacBook
tt15257160,Pain Hustlers (2023),-1.0,-1.0,2,5.7,450,2023,Movie,MacBook
tt13650540,If You Were the Last (2023),-1.0,-1.0,58,6.2,753,2023,Movie,MacBook
tt13650540,If You Were the Last (2023),-1.0,-1.0,3,6.2,753,2023,Movie,MacBook
tt18394190,Old Dads (2023),-1.0,-1.0,4,6.3,10462,2023,Movie,MacBook
tt11951276,The Other Zoey (2023),-1.0,-1.0,5,6.0,1926,2023,Movie,MacBook
tt11951276,The Other Zoey (2023),-1.0,-1.0,51,6.0,1926,2023,Movie,MacBook
tt11951276,The Other Zoey (2023),-1.0,-1.0,5,6.0,1926,2023,Movie,MacBook
tt19369162,The Puppetman (2023),-1.0,-1.0,43,5.3,907,2023,Movie,MacBook
tt19369162,The Puppetman (2023),-1.0,-1.0,7,5.3,907,2023,Movie,MacBook
tt11908172,The Kill Room (2023),-1.0,-1.0,57,5.4,1541,2023,Movie,MacBook
tt16304446,Fair Play (2023),-1.0,-1.0,58,6.5,20192,2023,Movie,MacBook
tt1695843,Haunted Mansion (2023),-1.0,-1.0,10,6.1,29148,2023,Movie,MacBook
tt12143990,The Re-Education of Molly Singer (2023),-1.0,-1.0,12,6.3,2165,2023,Movie,MacBook
tt12143990,The Re-Education of Molly Singer (2023),-1.0,-1.0,5,6.3,2165,2023,Movie,MacBook
tt17024450,The Equalizer 3 (2023),-1.0,-1.0,9,6.9,54396,2023,Movie,MacBook
tt14827638,The Retirement Plan (2023),-1.0,-1.0,34,5.1,2655,2023,Movie,MacBook
tt11952084,Who Are You People (2023),-1.0,-1.0,1,5.1,282,2023,Movie,MacBook
tt13444014,Love at First Sight (2023),-1.0,-1.0,3,6.8,21710,2023,Movie,MacBook
tt14483774,Shortcomings (2023),-1.0,-1.0,33,6.5,1729,2023,Movie,MacBook
tt8452344,Sitting in Bars with Cake (2023),-1.0,-1.0,10,6.4,2024,2023,Movie,MacBook
tt8452344,Sitting in Bars with Cake (2023),-1.0,-1.0,7,6.4,2024,2023,Movie,MacBook
tt28554102,Office Race (2023),-1.0,-1.0,1,5.1,447,2023,Movie,MacBook
tt28554102,Office Race (2023),-1.0,-1.0,3,5.1,447,2023,Movie,MacBook
tt28554102,Office Race (2023),-1.0,-1.0,5,5.1,447,2023,Movie,MacBook
tt3427252,The Boogeyman (2023),-1.0,-1.0,1,5.9,33876,2023,Movie,MacBook
tt21276878,You Are So Not Invited to My Bat Mitzvah (2023),-1.0,-1.0,3,6.0,20564,2023,Movie,MacBook
tt21276878,You Are So Not Invited to My Bat Mitzvah (2023),-1.0,-1.0,32,6.0,20564,2023,Movie,MacBook
tt12917050,The List (2023),-1.0,-1.0,49,5.4,1571,2023,Movie,MacBook
tt12917050,The List (2023),-1.0,-1.0,8,5.4,1571,2023,Movie,MacBook
tt13238346,Past Lives (2023),-1.0,-1.0,6,8.0,35008,2023,Movie,MacBook
tt28182736,Puppy Love (2023),-1.0,-1.0,24,6.3,4229,2023,Movie,MacBook
tt6195756,Wonderwell (2023),-1.0,-1.0,10,4.5,649,2023,Movie,MacBook
tt10172266,"Red, White & Royal Blue (2023)",-1.0,-1.0,8,7.0,39857,2023,Movie,MacBook
tt10172266,"Red, White & Royal Blue (2023)",-1.0,-1.0,30,7.0,39857,2023,Movie,MacBook
tt15671028,No Hard Feelings (2023),-1.0,-1.0,10,6.4,88380,2023,Movie,MacBook
tt15671028,No Hard Feelings (2023),-1.0,-1.0,2,6.4,88380,2023,Movie,MacBook
tt15671028,No Hard Feelings (2023),-1.0,-1.0,7,6.4,88380,2023,Movie,MacBook
tt15268244,Joy Ride (2023),-1.0,-1.0,3,6.5,16237,2023,Movie,MacBook
tt11274492,The Out-Laws (2023),-1.0,-1.0,3,5.4,31295,2023,Movie,MacBook
tt14097180,Somewhere in Queens (2022),-1.0,-1.0,5,6.8,3101,2022,Movie,MacBook
tt14097180,Somewhere in Queens (2022),-1.0,-1.0,1,6.8,3101,2022,Movie,MacBook
tt20768712,Book Club: The Next Chapter (2023),-1.0,-1.0,2,5.6,4898,2023,Movie,MacBook
tt20768712,Book Club: The Next Chapter (2023),-1.0,-1.0,1,5.6,4898,2023,Movie,MacBook
tt10276482,Love Again (2023),-1.0,-1.0,1,5.9,9858,2023,Movie,MacBook
tt14770620,One True Loves (2023),-1.0,-1.0,2,5.4,1404,2023,Movie,MacBook
tt2316548,Beautiful Disaster (2023),-1.0,-1.0,2,5.3,8836,2023,Movie,MacBook
tt2316548,Beautiful Disaster (2023),-1.0,-1.0,1,5.3,8836,2023,Movie,MacBook
tt6317762,Space Oddity (2022),-1.0,-1.0,1,5.4,980,2022,Movie,MacBook
tt6317762,Space Oddity (2022),-1.0,-1.0,3,5.4,980,2022,Movie,MacBook
tt15326988,Ghosted (2023),-1.0,-1.0,1,5.8,53926,2023,Movie,MacBook
tt20115096,A Tourist's Guide to Love (2023),-1.0,-1.0,2,5.7,6098,2023,Movie,MacBook
tt26938504,Love in the Maldives (2023),-1.0,-1.0,1,6.1,672,2023,Movie,MacBook
tt13929998,On a Wing and a Prayer (2023),-1.0,-1.0,3,5.5,4589,2023,Movie,MacBook
tt17321230,Prom Pact (2023),-1.0,-1.0,2,6.3,2574,2023,Movie,MacBook
tt15255288,Murder Mystery 2 (2023),-1.0,-1.0,1,5.7,62458,2023,Movie,MacBook
tt2883512,Chef (2014),-1.0,-1.0,1,7.3,226226,2014,Movie,MacBook
tt13650494,Chang Can Dunk (2023),-1.0,-1.0,1,6.4,1440,2023,Movie,MacBook
tt16280138,Magic Mike's Last Dance (2023),-1.0,-1.0,1,5.2,14340,2023,Movie,MacBook
tt16280138,Magic Mike's Last Dance (2023),-1.0,-1.0,5,5.2,14340,2023,Movie,MacBook
tt7798604,We Have a Ghost (2023),-1.0,-1.0,1,6.1,30399,2023,Movie,MacBook
tt7798604,We Have a Ghost (2023),-1.0,-1.0,2,6.1,30399,2023,Movie,MacBook
tt14458442,The Son (2022),-1.0,-1.0,1,6.4,13348,2022,Movie,MacBook
tt12823454,Your Place or Mine (2023),-1.0,-1.0,1,5.7,36091,2023,Movie,MacBook
tt12823454,Your Place or Mine (2023),-1.0,-1.0,3,5.7,36091,2023,Movie,MacBook
tt12823454,Your Place or Mine (2023),-1.0,-1.0,2,5.7,36091,2023,Movie,MacBook
tt15333984,Somebody I Used to Know (2023),-1.0,-1.0,2,5.7,7430,2023,Movie,MacBook
tt15333984,Somebody I Used to Know (2023),-1.0,-1.0,1,5.7,7430,2023,Movie,MacBook
tt15333984,Somebody I Used to Know (2023),-1.0,-1.0,1,5.7,7430,2023,Movie,MacBook
tt14874302,At Midnight (2023),-1.0,-1.0,1,5.6,1435,2023,Movie,MacBook
tt0942385,Tropic Thunder (2008),-1.0,-1.0,1,7.1,437408,2008,Movie,MacBook
tt21448540,Baby Ruby (2022),-1.0,-1.0,1,4.8,1773,2022,Movie,MacBook
tt5884796,Plane (2023),-1.0,-1.0,1,6.5,67682,2023,Movie,MacBook
tt9114286,Black Panther: Wakanda Forever (2022),-1.0,-1.0,1,6.7,288029,2022,Movie,MacBook
tt14826022,You People (2023),-1.0,-1.0,1,5.5,60040,2023,Movie,MacBook
tt21967864,Imani (2023),-1.0,-1.0,1,3.6,337,2023,Movie,MacBook
tt8005118,House Party (2023),-1.0,-1.0,1,4.4,3882,2023,Movie,MacBook
tt15334430,Dog Gone (2023),-1.0,-1.0,3,6.0,5682,2023,Movie,MacBook
tt23724524,Glass Onion: A Knives Out Mystery (2022),-1.0,-1.0,1,6.4,42,2022,Movie,MacBook
tt11198810,She Said (2022),-1.0,-1.0,1,7.3,35452,2022,Movie,MacBook
tt11198810,She Said (2022),-1.0,-1.0,6,7.3,35452,2022,Movie,MacBook
tt11198810,She Said (2022),-1.0,-1.0,2,7.3,35452,2022,Movie,MacBook
tt15035506,Fantasy Football (2022),-1.0,-1.0,2,5.9,592,2022,Movie,MacBook
tt0461770,Enchanted (2007),-1.0,-1.0,1,7.1,213615,2007,Movie,MacBook
tt9071456,The People We Hate at the Wedding (2022),-1.0,-1.0,3,5.8,10212,2022,Movie,MacBook
tt9071456,The People We Hate at the Wedding (2022),-1.0,-1.0,1,5.8,10212,2022,Movie,MacBook
tt10999120,Spirited (2022),-1.0,-1.0,4,6.6,43266,2022,Movie,MacBook
tt13320662,Slumberland (2022),-1.0,-1.0,2,6.7,27945,2022,Movie,MacBook
tt1596342,Disenchanted (2022),-1.0,-1.0,1,5.6,24942,2022,Movie,MacBook
tt15824322,Christmas with You (2022),-1.0,-1.0,3,5.6,6828,2022,Movie,MacBook
tt14714980,Poker Face (2022),-1.0,-1.0,2,5.2,11728,2022,Movie,MacBook
tt14715170,Falling for Christmas (2022),-1.0,-1.0,1,5.2,25606,2022,Movie,MacBook
tt9731598,Bros (2022),-1.0,-1.0,4,6.4,33200,2022,Movie,MacBook
tt11128440,Clerks III (2022),-1.0,-1.0,1,6.3,17180,2022,Movie,MacBook
tt12908110,Mr. Harrigan's Phone (2022),-1.0,-1.0,1,6.0,36461,2022,Movie,MacBook
tt0887261,Hellraiser (2022),-1.0,-1.0,1,6.0,45930,2022,Movie,MacBook
tt4595186,Luckiest Girl Alive (2022),-1.0,-1.0,2,6.4,53644,2022,Movie,MacBook
tt12718300,"Confess, Fletch (2022)",-1.0,-1.0,2,6.5,16739,2022,Movie,MacBook
tt15255876,Emily the Criminal (2022),-1.0,-1.0,2,6.7,48826,2022,Movie,MacBook
tt14456350,About Fate (2022),-1.0,-1.0,2,6.4,10187,2022,Movie,MacBook
tt14330236,Mack & Rita (2022),-1.0,-1.0,1,4.8,1841,2022,Movie,MacBook
tt15463032,Love in the Villa (2022),-1.0,-1.0,1,5.4,12466,2022,Movie,MacBook
tt10954984,Nope (2022),-1.0,-1.0,1,6.8,247165,2022,Movie,MacBook
tt14298328,Look Both Ways (2022),-1.0,-1.0,1,6.3,22912,2022,Movie,MacBook
tt11976532,Vengeance (2022),-1.0,-1.0,1,6.8,31328,2022,Movie,MacBook
tt11976532,Vengeance (2022),-1.0,-1.0,6,6.8,31328,2022,Movie,MacBook
tt11976532,Vengeance (2022),-1.0,-1.0,1,6.8,31328,2022,Movie,MacBook
tt3975918,13: The Musical (2022),-1.0,-1.0,4,5.3,956,2022,Movie,MacBook
tt14001894,Secret Headquarters (2022),-1.0,-1.0,4,5.2,7206,2022,Movie,MacBook
tt12262116,Thirteen Lives (2022),-1.0,-1.0,1,7.8,64262,2022,Movie,MacBook
tt11426572,Wedding Season (2022),-1.0,-1.0,10,6.3,10549,2022,Movie,MacBook
tt11540726,Resurrection (2022),-1.0,-1.0,1,5.9,10840,2022,Movie,MacBook
tt16491324,Honor Society (2022),-1.0,-1.0,6,6.5,8684,2022,Movie,MacBook
tt16491324,Honor Society (2022),-1.0,-1.0,2,6.5,8684,2022,Movie,MacBook
tt14584284,Alone Together (2022),-1.0,-1.0,2,5.4,1444,2022,Movie,MacBook
tt11116642,Press Play (2022),-1.0,-1.0,2,6.0,1446,2022,Movie,MacBook
tt13841850,Men (2022),-1.0,-1.0,1,6.1,56091,2022,Movie,MacBook
tt11464446,Anything's Possible (2022),-1.0,-1.0,2,5.7,1602,2022,Movie,MacBook
tt11464446,Anything's Possible (2022),-1.0,-1.0,1,5.7,1602,2022,Movie,MacBook
tt15143222,My Fake Boyfriend (2022),-1.0,-1.0,1,5.2,2702,2022,Movie,MacBook
tt15143222,My Fake Boyfriend (2022),-1.0,-1.0,2,5.2,2702,2022,Movie,MacBook
tt2597804,Don't Make Me Go (2022),-1.0,-1.0,1,6.7,3564,2022,Movie,MacBook
tt12004038,Watcher (2022),-1.0,-1.0,3,6.3,37243,2022,Movie,MacBook
tt15521050,Love & Gelato (2022),-1.0,-1.0,1,5.2,6191,2022,Movie,MacBook
tt8323668,Jerry and Marge Go Large (2022),-1.0,-1.0,1,6.9,20417,2022,Movie,MacBook
tt8009428,Hustle (2022),-1.0,-1.0,2,7.3,137669,2022,Movie,MacBook
tt11291274,The Unbearable Weight of Massive Talent (2022),-1.0,-1.0,1,7.0,136678,2022,Movie,MacBook
tt14109994,Hollywood Stargirl (2022),-1.0,-1.0,1,5.8,1264,2022,Movie,MacBook
tt14109994,Hollywood Stargirl (2022),-1.0,-1.0,2,5.8,1264,2022,Movie,MacBook
tt4081630,The Valet (2022),-1.0,-1.0,1,6.7,15187,2022,Movie,MacBook
tt3513500,Chip 'n Dale: Rescue Rangers (2022),-1.0,-1.0,3,7.0,45406,2022,Movie,MacBook
tt15215512,A Perfect Pairing (2022),-1.0,-1.0,1,6.1,15809,2022,Movie,MacBook
tt15215512,A Perfect Pairing (2022),-1.0,-1.0,5,6.1,15809,2022,Movie,MacBook
tt14506528,Along for the Ride (2022),-1.0,-1.0,2,6.1,8613,2022,Movie,MacBook
tt13610562,The Bubble (2022),-1.0,-1.0,2,4.7,27778,2022,Movie,MacBook
tt15342244,Master (2022),-1.0,-1.0,1,6.2,6292,2022,Movie,MacBook
tt6705162,Cheaper by the Dozen (2022),-1.0,-1.0,1,4.6,6649,2022,Movie,MacBook
tt15374070,Studio 666 (2022),-1.0,-1.0,1,5.7,12267,2022,Movie,MacBook
tt14060094,Blacklight (2022),-1.0,-1.0,1,4.8,22809,2022,Movie,MacBook
tt14060094,Blacklight (2022),-1.0,-1.0,3,4.8,22809,2022,Movie,MacBook
tt13149036,Family Squares (2022),-1.0,-1.0,2,5.6,253,2022,Movie,MacBook
tt13149036,Family Squares (2022),-1.0,-1.0,1,5.6,253,2022,Movie,MacBook
tt6462958,I Want You Back (2022),-1.0,-1.0,2,6.5,22544,2022,Movie,MacBook
tt8851148,The In Between (2022),-1.0,-1.0,1,5.9,9598,2022,Movie,MacBook
tt10223460,Marry Me (2022),-1.0,-1.0,1,6.1,37909,2022,Movie,MacBook
tt14128670,Kimi (2022),-1.0,-1.0,1,6.3,37299,2022,Movie,MacBook
tt14128670,Kimi (2022),-1.0,-1.0,5,6.3,37299,2022,Movie,MacBook
tt13978306,Brazen (2022),-1.0,-1.0,1,4.2,13386,2022,Movie,MacBook
tt14586176,A Christmas Number One (2021),-1.0,-1.0,3,5.6,995,2021,Movie,MacBook
tt8718158,The Hating Game (2021),-1.0,-1.0,3,6.2,23339,2021,Movie,MacBook
tt8718158,The Hating Game (2021),-1.0,-1.0,1,6.2,23339,2021,Movie,MacBook
tt11628854,Silent Night (2021),-1.0,-1.0,2,5.7,16685,2021,Movie,MacBook
tt7097896,Venom: Let There Be Carnage (2021),-1.0,-1.0,1,5.9,248962,2021,Movie,MacBook
tt7991608,Red Notice (2021),-1.0,-1.0,1,6.3,302078,2021,Movie,MacBook
tt2397461,Clifford the Big Red Dog (2021),-1.0,-1.0,2,5.9,16196,2021,Movie,MacBook
tt2397461,Clifford the Big Red Dog (2021),-1.0,-1.0,1,5.9,16196,2021,Movie,MacBook
tt10752004,Love Hard (2021),-1.0,-1.0,1,6.3,57971,2021,Movie,MacBook
tt9731534,The Night House (2020),-1.0,-1.0,2,6.5,63582,2020,Movie,MacBook
tt6264654,Free Guy (2021),-1.0,-1.0,1,7.1,405169,2021,Movie,MacBook
tt9347730,Candyman (2021),-1.0,-1.0,1,5.9,73047,2021,Movie,MacBook
tt10339052,Best Sellers (2021),-1.0,-1.0,2,6.2,5739,2021,Movie,MacBook
tt3811906,Malignant (2021),-1.0,-1.0,1,6.2,103440,2021,Movie,MacBook
tt2267998,Gone Girl (2014),-1.0,-1.0,1,8.1,1034958,2014,Movie,MacBook
tt3982212,Saving Paradise (2021),-1.0,-1.0,2,6.2,346,2021,Movie,MacBook
tt4590256,He's All That (2021),-1.0,-1.0,3,4.4,27581,2021,Movie,MacBook
tt4590256,He's All That (2021),-1.0,-1.0,2,4.4,27581,2021,Movie,MacBook
tt10696896,Stillwater (2021),-1.0,-1.0,1,6.6,52377,2021,Movie,MacBook
tt13526198,A Perfect Match (2021),-1.0,-1.0,2,6.1,319,2021,Movie,MacBook
tt12783454,The Kissing Booth 3 (2021),-1.0,-1.0,2,4.8,20355,2021,Movie,MacBook
tt12783454,The Kissing Booth 3 (2021),-1.0,-1.0,1,4.8,20355,2021,Movie,MacBook
tt12929990,Resort to Love (2021),-1.0,-1.0,1,5.7,6587,2021,Movie,MacBook
tt1893273,The Last Letter from Your Lover (2021),-1.0,-1.0,3,6.7,20859,2021,Movie,MacBook
tt1259571,The Twilight Saga: New Moon (2009),-1.0,-1.0,2,4.8,294838,2009,Movie,MacBook
tt1099212,Twilight (2008),-1.0,-1.0,1,5.3,478367,2008,Movie,MacBook
tt10944596,Here Today (2021),-1.0,-1.0,2,6.7,5637,2021,Movie,MacBook
tt9777666,The Tomorrow War (2021),-1.0,-1.0,4,6.6,220030,2021,Movie,MacBook
tt10096842,False Positive (2021),-1.0,-1.0,2,4.7,7035,2021,Movie,MacBook
tt8231668,Good on Paper (2021),-1.0,-1.0,2,5.6,13505,2021,Movie,MacBook
tt0480249,I Am Legend (2007),-1.0,-1.0,1,7.2,794375,2007,Movie,MacBook
tt10342730,Spiral: From the Book of Saw (2021),-1.0,-1.0,1,5.2,63791,2021,Movie,MacBook
tt3215824,Those Who Wish Me Dead (2021),-1.0,-1.0,3,6.0,68445,2021,Movie,MacBook
tt6111574,The Woman in the Window (2021),-1.0,-1.0,4,5.7,80662,2021,Movie,MacBook
tt11285280,Together Together (2021),-1.0,-1.0,5,6.4,8957,2021,Movie,MacBook
tt11285280,Together Together (2021),-1.0,-1.0,3,6.4,8957,2021,Movie,MacBook
tt9224288,Mainstream (2020),-1.0,-1.0,2,5.0,5132,2020,Movie,MacBook
tt9224288,Mainstream (2020),-1.0,-1.0,1,5.0,5132,2020,Movie,MacBook
tt7897330,Deadly Illusions (2021),-1.0,-1.0,1,3.7,13342,2021,Movie,MacBook
tt7897330,Deadly Illusions (2021),-1.0,-1.0,2,3.7,13342,2021,Movie,MacBook
tt1197624,Law Abiding Citizen (2009),-1.0,-1.0,1,7.4,311941,2009,Movie,MacBook
tt7026488,Come True (2020),-1.0,-1.0,1,6.0,10518,2020,Movie,MacBook
tt9731682,Crisis (2021),-1.0,-1.0,2,6.2,12777,2021,Movie,MacBook
tt6432466,Moxie (2021),-1.0,-1.0,3,6.7,27878,2021,Movie,MacBook
tt10676012,To All the Boys: Always and Forever (2021),-1.0,-1.0,1,6.3,31316,2021,Movie,MacBook
tt10676012,To All the Boys: Always and Forever (2021),-1.0,-1.0,2,6.3,31316,2021,Movie,MacBook
tt10896398,Boogie (2021),-1.0,-1.0,1,5.2,2478,2021,Movie,MacBook
tt6317656,Penguin Bloom (2020),-1.0,-1.0,2,6.8,11804,2020,Movie,MacBook
tt11268742,The Ultimate Playlist of Noise (2021),-1.0,-1.0,1,6.6,1056,2021,Movie,MacBook
tt13061914,Locked Down (2021),-1.0,-1.0,6,5.3,13334,2021,Movie,MacBook
tt9016974,Synchronic (2019),-1.0,-1.0,1,6.2,38404,2019,Movie,MacBook
tt0454082,Black Christmas (2006),-1.0,-1.0,2,4.6,29305,2006,Movie,MacBook
tt8829830,Fatale (2020),-1.0,-1.0,1,5.4,13673,2020,Movie,MacBook
tt8305852,All My Life (2020),-1.0,-1.0,4,6.3,5795,2020,Movie,MacBook
tt8305852,All My Life (2020),-1.0,-1.0,3,6.3,5795,2020,Movie,MacBook
tt8305852,All My Life (2020),-1.0,-1.0,1,6.3,5795,2020,Movie,MacBook
tt5867314,The Empty Man (2020),-1.0,-1.0,2,6.2,35724,2020,Movie,MacBook
tt12286478,Unbreakable Kimmy Schmidt: Kimmy vs the Reverend (2020),-1.0,-1.0,2,5.0,15,2020,Movie,MacBook
tt2165922,Modern Persuasion (2020),-1.0,-1.0,4,4.9,929,2020,Movie,MacBook
tt12592252,Songbird (2020),-1.0,-1.0,1,4.8,11176,2020,Movie,MacBook
tt10161886,The Prom (2020),-1.0,-1.0,1,5.9,28704,2020,Movie,MacBook
tt10808832,Let Them All Talk (2020),-1.0,-1.0,1,6.1,12493,2020,Movie,MacBook
tt1838556,Honest Thief (2020),-1.0,-1.0,1,6.0,55583,2020,Movie,MacBook
tt6772802,Hillbilly Elegy (2020),-1.0,-1.0,1,6.7,45175,2020,Movie,MacBook
tt10310140,Fatman (2020),-1.0,-1.0,3,5.9,28353,2020,Movie,MacBook
tt4194558,Dead Reckoning (2020),-1.0,-1.0,1,3.8,1038,2020,Movie,MacBook
tt13236566,Operation Christmas Drop (2020),-1.0,-1.0,2,5.8,12495,2020,Movie,MacBook
tt13236566,Operation Christmas Drop (2020),-1.0,-1.0,1,5.8,12495,2020,Movie,MacBook
tt10736580,Spell (2020),-1.0,-1.0,1,5.5,9469,2020,Movie,MacBook
tt9866072,Holidate (2020),-1.0,-1.0,1,6.1,74085,2020,Movie,MacBook
tt9866072,Holidate (2020),-1.0,-1.0,3,6.1,74085,2020,Movie,MacBook
tt9071808,Found,1.0,12.0,5,6.8,1619,2023,Show,MacBook
tt9071808,Found,1.0,10.0,19,6.8,1619,2023,Show,MacBook
tt9071808,Found,1.0,8.0,64,6.8,1619,2023,Show,MacBook
tt9071808,Found,1.0,5.0,9,6.8,1619,2023,Show,MacBook
tt9071808,Found,1.0,4.0,11,6.8,1619,2023,Show,MacBook
tt9071808,Found,1.0,3.0,2,6.8,1619,2023,Show,MacBook
tt9071808,Found,1.0,2.0,12,6.8,1619,2023,Show,MacBook
tt9071808,Found,1.0,2.0,8,6.8,1619,2023,Show,MacBook
tt9071808,Found,1.0,1.0,14,6.8,1619,2023,Show,MacBook
tt2802850,Fargo,5.0,9.0,2,8.9,390987,2014,Show,MacBook
tt2802850,Fargo,1.0,9.0,31,8.9,390987,2014,Show,MacBook
tt13623608,The Curse,1.0,9.0,42,9.0,57,2023,Show,MacBook
tt13623608,The Curse,1.0,3.0,55,9.0,57,2023,Show,MacBook
tt13623608,The Curse,1.0,1.0,39,9.0,57,2023,Show,MacBook
tt5022702,Hush,2.0,4.0,4,6.6,148940,2016,Show,MacBook
tt11212198,Rap Sh!t,2.0,3.0,19,6.6,1624,2022,Show,MacBook
tt11212198,Rap Sh!t,2.0,2.0,4,6.6,1624,2022,Show,MacBook
tt5875444,Slow Horses,1.0,1.0,2,7.9,47180,2022,Show,MacBook
tt11952974,SurrealEstate,2.0,10.0,4,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,2.0,9.0,3,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,2.0,8.0,91,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,2.0,7.0,68,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,2.0,6.0,39,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,2.0,6.0,10,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,2.0,5.0,21,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,2.0,4.0,53,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,2.0,3.0,20,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,2.0,1.0,72,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,1.0,10.0,1,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,1.0,8.0,2,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,1.0,7.0,3,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,1.0,6.0,5,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,1.0,5.0,1,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,1.0,3.0,1,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,1.0,2.0,1,7.1,3772,2021,Show,MacBook
tt11952974,SurrealEstate,1.0,1.0,1,7.1,3772,2021,Show,MacBook
tt9077530,Virgin River,5.0,7.0,1,7.4,49168,2019,Show,MacBook
tt9077530,Virgin River,5.0,2.0,11,7.4,49168,2019,Show,MacBook
tt9077530,Virgin River,5.0,1.0,20,7.4,49168,2019,Show,MacBook
tt9077530,Virgin River,4.0,12.0,2,7.4,49168,2019,Show,MacBook
tt9077530,Virgin River,4.0,10.0,1,7.4,49168,2019,Show,MacBook
tt9077530,Virgin River,4.0,9.0,1,7.4,49168,2019,Show,MacBook
tt9077530,Virgin River,4.0,7.0,2,7.4,49168,2019,Show,MacBook
tt9077530,Virgin River,4.0,3.0,1,7.4,49168,2019,Show,MacBook
tt9077530,Virgin River,3.0,7.0,1,7.4,49168,2019,Show,MacBook
tt9077530,Virgin River,3.0,4.0,2,7.4,49168,2019,Show,MacBook
tt9077530,Virgin River,3.0,1.0,1,7.4,49168,2019,Show,MacBook
tt9077530,Virgin River,2.0,9.0,1,7.4,49168,2019,Show,MacBook
tt9077530,Virgin River,2.0,8.0,2,7.4,49168,2019,Show,MacBook
tt9077530,Virgin River,2.0,5.0,2,7.4,49168,2019,Show,MacBook
tt7908756,Shining Vale,2.0,8.0,3,7.0,4740,2022,Show,MacBook
tt7908756,Shining Vale,1.0,8.0,2,7.0,4740,2022,Show,MacBook
tt7908756,Shining Vale,1.0,6.0,1,7.0,4740,2022,Show,MacBook
tt7908756,Shining Vale,1.0,4.0,3,7.0,4740,2022,Show,MacBook
tt7908756,Shining Vale,1.0,3.0,6,7.0,4740,2022,Show,MacBook
tt7908756,Shining Vale,1.0,3.0,2,7.0,4740,2022,Show,MacBook
tt7908756,Shining Vale,1.0,2.0,1,7.0,4740,2022,Show,MacBook
tt7908756,Shining Vale,1.0,1.0,1,7.0,4740,2022,Show,MacBook
tt10329042,All Rise,3.0,19.0,13,7.0,5715,2019,Show,MacBook
tt10329042,All Rise,3.0,17.0,11,7.0,5715,2019,Show,MacBook
tt10329042,All Rise,3.0,15.0,3,7.0,5715,2019,Show,MacBook
tt10329042,All Rise,3.0,13.0,6,7.0,5715,2019,Show,MacBook
tt10329042,All Rise,3.0,12.0,18,7.0,5715,2019,Show,MacBook
tt10329042,All Rise,3.0,9.0,1,7.0,5715,2019,Show,MacBook
tt10329042,All Rise,3.0,1.0,3,7.0,5715,2019,Show,MacBook
tt10329042,All Rise,3.0,1.0,1,7.0,5715,2019,Show,MacBook
tt7203552,The Morning Show,3.0,10.0,21,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,9.0,2,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,9.0,42,8.2,118704,2019,Show,MacBook
tt7203552,The Morning Show,3.0,8.0,83,8.2,118704,2019,Show,MacBook
